id,time,variable,value
AS14.27,2014-04-24,appCat.communication,1758.474
AS14.27,2014-04-24,appCat.game,120.096
AS14.27,2014-04-24,appCat.other,85.748
AS14.27,2014-04-24,appCat.social,642.196
AS14.27,2014-04-24,appCat.travel,324.272
AS14.27,2014-04-24,call,6.0
AS14.27,2014-04-24,circumplex.arousal,0.6
AS14.27,2014-04-24,circumplex.valence,0.6
AS14.27,2014-04-24,downtime,1064844.134
AS14.27,2014-04-24,mood,7.6
AS14.27,2014-04-25,activity,3.3593137254901952
AS14.27,2014-04-25,appCat.builtin,910.81
AS14.27,2014-04-25,appCat.communication,1550.715
AS14.27,2014-04-25,appCat.game,165.071
AS14.27,2014-04-25,appCat.other,431.274
AS14.27,2014-04-25,appCat.social,583.658
AS14.27,2014-04-25,appCat.utilities,1.003
AS14.27,2014-04-25,appCat.weather,30.761
AS14.27,2014-04-25,call,4.0
AS14.27,2014-04-25,circumplex.arousal,1.2
AS14.27,2014-04-25,circumplex.valence,0.6
AS14.27,2014-04-25,downtime,859851.696
AS14.27,2014-04-25,mood,7.6
AS14.27,2014-04-26,activity,8.683333333333334
AS14.27,2014-04-26,appCat.builtin,2015.045
AS14.27,2014-04-26,appCat.communication,1612.08
AS14.27,2014-04-26,appCat.other,255.20700000000002
AS14.27,2014-04-26,appCat.social,481.265
AS14.27,2014-04-26,appCat.travel,683.807
AS14.27,2014-04-26,appCat.weather,60.370999999999995
AS14.27,2014-04-26,call,18.0
AS14.27,2014-04-26,circumplex.arousal,0.6666666666666666
AS14.27,2014-04-26,circumplex.valence,1.6666666666666667
AS14.27,2014-04-26,downtime,972429.588
AS14.27,2014-04-26,mood,9.333333333333334
AS14.27,2014-04-27,activity,3.0046143250688697
AS14.27,2014-04-27,appCat.builtin,1196.491
AS14.27,2014-04-27,appCat.communication,3704.344
AS14.27,2014-04-27,appCat.game,42.379000000000005
AS14.27,2014-04-27,appCat.other,64.399
AS14.27,2014-04-27,appCat.social,2416.77
AS14.27,2014-04-27,appCat.travel,79.704
AS14.27,2014-04-27,call,5.0
AS14.27,2014-04-27,circumplex.arousal,0.4
AS14.27,2014-04-27,circumplex.valence,0.8
AS14.27,2014-04-27,downtime,924042.275
AS14.27,2014-04-27,mood,8.0
AS14.27,2014-04-28,activity,3.158333333333332
AS14.27,2014-04-28,appCat.builtin,820.0120000000001
AS14.27,2014-04-28,appCat.communication,1259.674
AS14.27,2014-04-28,appCat.game,117.50399999999999
AS14.27,2014-04-28,appCat.other,220.17399999999998
AS14.27,2014-04-28,appCat.social,1771.357
AS14.27,2014-04-28,appCat.travel,761.652
AS14.27,2014-04-28,call,4.0
AS14.27,2014-04-28,circumplex.arousal,0.2
AS14.27,2014-04-28,circumplex.valence,0.8
AS14.27,2014-04-28,downtime,993162.319
AS14.27,2014-04-28,mood,7.8
AS14.27,2014-04-29,activity,2.0999999999999996
AS14.27,2014-04-29,appCat.builtin,819.055
AS14.27,2014-04-29,appCat.communication,940.728
AS14.27,2014-04-29,appCat.game,177.047
AS14.27,2014-04-29,appCat.other,100.953
AS14.27,2014-04-29,appCat.social,1748.3429999999998
AS14.27,2014-04-29,call,3.0
AS14.27,2014-04-29,circumplex.arousal,-1.2
AS14.27,2014-04-29,circumplex.valence,0.4
AS14.27,2014-04-29,downtime,867645.785
AS14.27,2014-04-29,mood,7.2
AS14.27,2014-04-30,activity,2.1339080459770106
AS14.27,2014-04-30,appCat.builtin,1224.723
AS14.27,2014-04-30,appCat.communication,3075.323
AS14.27,2014-04-30,appCat.entertainment,251.452
AS14.27,2014-04-30,appCat.game,157.31900000000002
AS14.27,2014-04-30,appCat.other,72.77
AS14.27,2014-04-30,appCat.social,2420.881
AS14.27,2014-04-30,call,1.0
AS14.27,2014-04-30,circumplex.arousal,1.2
AS14.27,2014-04-30,circumplex.valence,0.4
AS14.27,2014-04-30,downtime,967870.074
AS14.27,2014-04-30,mood,6.6
AS14.27,2014-05-01,activity,2.6974137931034474
AS14.27,2014-05-01,appCat.builtin,927.537
AS14.27,2014-05-01,appCat.communication,2234.236
AS14.27,2014-05-01,appCat.entertainment,162.572
AS14.27,2014-05-01,appCat.game,385.637
AS14.27,2014-05-01,appCat.other,53.544
AS14.27,2014-05-01,appCat.social,743.749
AS14.27,2014-05-01,appCat.travel,313.704
AS14.27,2014-05-01,call,1.0
AS14.27,2014-05-01,circumplex.arousal,0.4
AS14.27,2014-05-01,circumplex.valence,0.8
AS14.27,2014-05-01,downtime,960159.165
AS14.27,2014-05-01,mood,7.6
AS14.27,2014-05-02,activity,2.866666666666667
AS14.27,2014-05-02,appCat.builtin,817.761
AS14.27,2014-05-02,appCat.communication,1838.68
AS14.27,2014-05-02,appCat.game,256.453
AS14.27,2014-05-02,appCat.other,91.004
AS14.27,2014-05-02,appCat.social,534.575
AS14.27,2014-05-02,call,1.0
AS14.27,2014-05-02,circumplex.arousal,-1.0
AS14.27,2014-05-02,circumplex.valence,0.6
AS14.27,2014-05-02,downtime,882526.347
AS14.27,2014-05-02,mood,7.2
AS14.27,2014-05-03,activity,2.175
AS14.27,2014-05-03,appCat.builtin,812.469
AS14.27,2014-05-03,appCat.communication,3407.8849999999998
AS14.27,2014-05-03,appCat.other,51.278999999999996
AS14.27,2014-05-03,appCat.social,484.907
AS14.27,2014-05-03,appCat.travel,213.976
AS14.27,2014-05-03,call,2.0
AS14.27,2014-05-03,circumplex.arousal,1.2
AS14.27,2014-05-03,circumplex.valence,0.0
AS14.27,2014-05-03,downtime,808437.135
AS14.27,2014-05-03,mood,6.4
AS14.27,2014-05-04,activity,2.076960784313726
AS14.27,2014-05-04,appCat.builtin,2384.9460000000004
AS14.27,2014-05-04,appCat.communication,2716.763
AS14.27,2014-05-04,appCat.game,52.266
AS14.27,2014-05-04,appCat.other,71.264
AS14.27,2014-05-04,appCat.social,2222.516
AS14.27,2014-05-04,circumplex.arousal,-0.2
AS14.27,2014-05-04,circumplex.valence,0.6
AS14.27,2014-05-04,downtime,778631.436
AS14.27,2014-05-04,mood,7.4
AS14.27,2014-05-05,activity,3.9437941743414004
AS14.27,2014-05-05,appCat.builtin,1198.807
AS14.27,2014-05-05,appCat.communication,2571.92
AS14.27,2014-05-05,appCat.game,134.515
AS14.27,2014-05-05,appCat.other,29.505000000000003
AS14.27,2014-05-05,appCat.social,1162.301
AS14.27,2014-05-05,circumplex.arousal,0.0
AS14.27,2014-05-05,circumplex.valence,0.6666666666666666
AS14.27,2014-05-05,downtime,750137.594
AS14.27,2014-05-05,mood,7.666666666666667
AS14.27,2014-05-06,activity,2.349999999999999
AS14.27,2014-05-06,appCat.builtin,808.828
AS14.27,2014-05-06,appCat.communication,3622.312
AS14.27,2014-05-06,appCat.game,48.879000000000005
AS14.27,2014-05-06,appCat.other,6.064
AS14.27,2014-05-06,appCat.social,377.74600000000004
AS14.27,2014-05-06,call,1.0
AS14.27,2014-05-06,downtime,497577.76900000003
AS14.27,2014-05-07,activity,2.242687325791113
AS14.27,2014-05-07,appCat.builtin,1373.641
AS14.27,2014-05-07,appCat.communication,1971.669
AS14.27,2014-05-07,appCat.game,22.092
AS14.27,2014-05-07,appCat.other,49.686
AS14.27,2014-05-07,appCat.social,128.30599999999998
AS14.27,2014-05-07,call,3.0
AS14.27,2014-05-07,circumplex.arousal,0.6
AS14.27,2014-05-07,circumplex.valence,0.8
AS14.27,2014-05-07,downtime,878072.708
AS14.27,2014-05-07,mood,7.8
AS14.27,2014-05-07,sms,4.0
AS14.27,2014-05-08,activity,1.7123563218390807
AS14.27,2014-05-08,appCat.builtin,650.085
AS14.27,2014-05-08,appCat.communication,2697.733
AS14.27,2014-05-08,appCat.game,147.359
AS14.27,2014-05-08,appCat.other,45.333
AS14.27,2014-05-08,appCat.social,532.829
AS14.27,2014-05-08,call,1.0
AS14.27,2014-05-08,circumplex.arousal,0.6
AS14.27,2014-05-08,circumplex.valence,0.2
AS14.27,2014-05-08,downtime,845120.179
AS14.27,2014-05-08,mood,7.0
AS14.27,2014-05-09,activity,2.383333333333333
AS14.27,2014-05-09,appCat.builtin,1550.067
AS14.27,2014-05-09,appCat.communication,2408.672
AS14.27,2014-05-09,appCat.game,83.545
AS14.27,2014-05-09,appCat.other,50.701
AS14.27,2014-05-09,appCat.social,1155.457
AS14.27,2014-05-09,appCat.weather,23.144
AS14.27,2014-05-09,call,5.0
AS14.27,2014-05-09,circumplex.arousal,1.2
AS14.27,2014-05-09,circumplex.valence,-0.2
AS14.27,2014-05-09,downtime,872960.429
AS14.27,2014-05-09,mood,6.4
AS14.27,2014-05-09,sms,4.0
AS14.27,2014-05-10,activity,2.418103448275862
AS14.27,2014-05-10,appCat.builtin,1188.42
AS14.27,2014-05-10,appCat.communication,2582.842
AS14.27,2014-05-10,appCat.game,78.40100000000001
AS14.27,2014-05-10,appCat.other,53.631
AS14.27,2014-05-10,appCat.social,836.5840000000001
AS14.27,2014-05-10,appCat.travel,28.979
AS14.27,2014-05-10,appCat.weather,77.999
AS14.27,2014-05-10,call,2.0
AS14.27,2014-05-10,circumplex.arousal,0.6
AS14.27,2014-05-10,circumplex.valence,0.0
AS14.27,2014-05-10,downtime,1027913.049
AS14.27,2014-05-10,mood,6.6
AS14.27,2014-05-11,activity,1.8289965144010283
AS14.27,2014-05-11,appCat.builtin,1236.296
AS14.27,2014-05-11,appCat.communication,3864.175
AS14.27,2014-05-11,appCat.other,42.256
AS14.27,2014-05-11,appCat.social,946.185
AS14.27,2014-05-11,appCat.weather,303.35699999999997
AS14.27,2014-05-11,call,4.0
AS14.27,2014-05-11,circumplex.arousal,1.4
AS14.27,2014-05-11,circumplex.valence,0.4
AS14.27,2014-05-11,downtime,870709.245
AS14.27,2014-05-11,mood,7.0
AS14.27,2014-05-12,activity,2.400862068965517
AS14.27,2014-05-12,appCat.builtin,723.066
AS14.27,2014-05-12,appCat.communication,1799.527
AS14.27,2014-05-12,appCat.game,93.762
AS14.27,2014-05-12,appCat.other,55.589
AS14.27,2014-05-12,appCat.social,741.0640000000001
AS14.27,2014-05-12,appCat.weather,31.067
AS14.27,2014-05-12,call,2.0
AS14.27,2014-05-12,circumplex.arousal,0.0
AS14.27,2014-05-12,circumplex.valence,1.0
AS14.27,2014-05-12,downtime,925551.747
AS14.27,2014-05-12,mood,7.8
AS14.27,2014-05-13,activity,1.700000000000001
AS14.27,2014-05-13,appCat.builtin,1072.947
AS14.27,2014-05-13,appCat.communication,2083.405
AS14.27,2014-05-13,appCat.game,14.079
AS14.27,2014-05-13,appCat.other,47.344
AS14.27,2014-05-13,appCat.social,844.808
AS14.27,2014-05-13,call,3.0
AS14.27,2014-05-13,circumplex.arousal,0.8
AS14.27,2014-05-13,circumplex.valence,0.4
AS14.27,2014-05-13,downtime,885605.185
AS14.27,2014-05-13,mood,6.8
AS14.27,2014-05-13,sms,3.0
AS14.27,2014-05-14,activity,1.3250000000000004
AS14.27,2014-05-14,appCat.builtin,366.488
AS14.27,2014-05-14,appCat.communication,1257.21
AS14.27,2014-05-14,appCat.other,24.139000000000003
AS14.27,2014-05-14,appCat.social,464.58399999999995
AS14.27,2014-05-14,circumplex.arousal,1.0
AS14.27,2014-05-14,circumplex.valence,0.75
AS14.27,2014-05-14,downtime,616713.0160000001
AS14.27,2014-05-14,mood,7.5
AS14.27,2014-05-15,circumplex.arousal,1.5
AS14.27,2014-05-15,circumplex.valence,0.5
AS14.27,2014-05-15,downtime,140400.0
AS14.27,2014-05-15,mood,7.0
AS14.28,2014-02-17,call,1.0
AS14.28,2014-02-17,sms,1.0
AS14.28,2014-02-19,call,1.0
AS14.28,2014-02-19,sms,1.0
AS14.28,2014-02-22,call,5.0
AS14.28,2014-02-22,downtime,30076.78
AS14.28,2014-02-25,call,1.0
AS14.28,2014-02-28,call,2.0
AS14.28,2014-02-28,downtime,154.428
AS14.28,2014-03-04,sms,1.0
AS14.28,2014-03-05,call,1.0
AS14.28,2014-03-06,call,1.0
AS14.28,2014-03-06,downtime,85192.017
AS14.28,2014-03-07,call,1.0
AS14.28,2014-03-07,downtime,81254.887
AS14.28,2014-03-15,call,2.0
AS14.28,2014-03-15,downtime,61.731
AS14.28,2014-03-15,sms,1.0
AS14.28,2014-03-17,call,1.0
AS14.28,2014-03-18,call,2.0
AS14.28,2014-03-18,downtime,82113.493
AS14.28,2014-03-19,call,4.0
AS14.28,2014-03-19,downtime,111797.467
AS14.28,2014-03-20,call,4.0
AS14.28,2014-03-20,downtime,84368.971
AS14.28,2014-03-21,call,1.0
AS14.28,2014-03-21,downtime,50320.879
AS14.28,2014-03-24,call,3.0
AS14.28,2014-03-24,downtime,18749.422
AS14.28,2014-03-24,sms,1.0
AS14.28,2014-03-26,call,2.0
AS14.28,2014-03-26,downtime,299.199
AS14.28,2014-03-27,call,1.0
AS14.28,2014-03-28,call,2.0
AS14.28,2014-03-28,downtime,83775.952
AS14.28,2014-03-31,activity,0.1449069997798811
AS14.28,2014-03-31,appCat.builtin,818.388
AS14.28,2014-03-31,appCat.communication,93.215
AS14.28,2014-03-31,appCat.entertainment,181.001
AS14.28,2014-03-31,appCat.finance,159.49699999999999
AS14.28,2014-03-31,appCat.other,40.548
AS14.28,2014-03-31,appCat.social,691.1659999999999
AS14.28,2014-03-31,appCat.utilities,6.177
AS14.28,2014-03-31,circumplex.arousal,0.0
AS14.28,2014-03-31,circumplex.valence,0.0
AS14.28,2014-03-31,downtime,103565.573
AS14.28,2014-03-31,mood,6.5
AS14.28,2014-04-01,activity,3.038639518402864
AS14.28,2014-04-01,appCat.builtin,3753.811
AS14.28,2014-04-01,appCat.communication,3027.919
AS14.28,2014-04-01,appCat.entertainment,11.341
AS14.28,2014-04-01,appCat.finance,72.65299999999999
AS14.28,2014-04-01,appCat.game,456.729
AS14.28,2014-04-01,appCat.other,110.383
AS14.28,2014-04-01,appCat.social,2115.055
AS14.28,2014-04-01,appCat.travel,350.22499999999997
AS14.28,2014-04-01,call,2.0
AS14.28,2014-04-01,circumplex.arousal,0.0
AS14.28,2014-04-01,circumplex.valence,0.0
AS14.28,2014-04-01,downtime,940864.593
AS14.28,2014-04-01,mood,7.5
AS14.28,2014-04-02,activity,1.0371762510394535
AS14.28,2014-04-02,appCat.builtin,2318.685
AS14.28,2014-04-02,appCat.communication,2724.062
AS14.28,2014-04-02,appCat.entertainment,884.173
AS14.28,2014-04-02,appCat.finance,274.499
AS14.28,2014-04-02,appCat.game,63.557
AS14.28,2014-04-02,appCat.other,104.937
AS14.28,2014-04-02,appCat.social,3621.688
AS14.28,2014-04-02,appCat.travel,160.134
AS14.28,2014-04-02,appCat.utilities,580.748
AS14.28,2014-04-02,appCat.weather,45.055
AS14.28,2014-04-02,call,2.0
AS14.28,2014-04-02,circumplex.arousal,-0.2
AS14.28,2014-04-02,circumplex.valence,0.4
AS14.28,2014-04-02,downtime,968251.315
AS14.28,2014-04-02,mood,6.8
AS14.28,2014-04-03,activity,3.6267132327902845
AS14.28,2014-04-03,appCat.builtin,6674.12
AS14.28,2014-04-03,appCat.communication,2876.201
AS14.28,2014-04-03,appCat.entertainment,1003.6469999999999
AS14.28,2014-04-03,appCat.finance,37.822
AS14.28,2014-04-03,appCat.other,83.416
AS14.28,2014-04-03,appCat.social,2340.787
AS14.28,2014-04-03,appCat.travel,153.465
AS14.28,2014-04-03,appCat.weather,87.685
AS14.28,2014-04-03,circumplex.arousal,0.0
AS14.28,2014-04-03,circumplex.valence,1.25
AS14.28,2014-04-03,downtime,1081120.815
AS14.28,2014-04-03,mood,8.0
AS14.28,2014-04-04,activity,2.997742698164399
AS14.28,2014-04-04,appCat.builtin,3474.372
AS14.28,2014-04-04,appCat.communication,5675.671
AS14.28,2014-04-04,appCat.entertainment,495.668
AS14.28,2014-04-04,appCat.finance,34.124
AS14.28,2014-04-04,appCat.game,194.18400000000003
AS14.28,2014-04-04,appCat.other,106.344
AS14.28,2014-04-04,appCat.social,2740.811
AS14.28,2014-04-04,appCat.travel,236.293
AS14.28,2014-04-04,appCat.unknown,11.044
AS14.28,2014-04-04,appCat.utilities,163.924
AS14.28,2014-04-04,appCat.weather,57.53
AS14.28,2014-04-04,call,3.0
AS14.28,2014-04-04,circumplex.arousal,-0.5
AS14.28,2014-04-04,circumplex.valence,0.0
AS14.28,2014-04-04,downtime,1053446.062
AS14.28,2014-04-04,mood,5.75
AS14.28,2014-04-05,activity,0.6686349777350612
AS14.28,2014-04-05,appCat.builtin,2074.759
AS14.28,2014-04-05,appCat.communication,1473.532
AS14.28,2014-04-05,appCat.entertainment,414.386
AS14.28,2014-04-05,appCat.game,304.83
AS14.28,2014-04-05,appCat.other,88.969
AS14.28,2014-04-05,appCat.social,2144.604
AS14.28,2014-04-05,appCat.unknown,8.355
AS14.28,2014-04-05,appCat.utilities,545.14
AS14.28,2014-04-05,appCat.weather,5.05
AS14.28,2014-04-05,circumplex.arousal,-0.8
AS14.28,2014-04-05,circumplex.valence,0.8
AS14.28,2014-04-05,downtime,946524.746
AS14.28,2014-04-05,mood,7.6
AS14.28,2014-04-06,activity,0.2940728811418465
AS14.28,2014-04-06,appCat.builtin,886.498
AS14.28,2014-04-06,appCat.communication,1031.141
AS14.28,2014-04-06,appCat.entertainment,334.148
AS14.28,2014-04-06,appCat.other,50.495000000000005
AS14.28,2014-04-06,appCat.social,2795.492
AS14.28,2014-04-06,appCat.unknown,21.088
AS14.28,2014-04-06,circumplex.arousal,-0.6
AS14.28,2014-04-06,circumplex.valence,0.6
AS14.28,2014-04-06,downtime,932633.399
AS14.28,2014-04-06,mood,7.2
AS14.28,2014-04-07,activity,2.6800074959221964
AS14.28,2014-04-07,appCat.builtin,11171.201
AS14.28,2014-04-07,appCat.communication,2729.308
AS14.28,2014-04-07,appCat.entertainment,1081.9470000000001
AS14.28,2014-04-07,appCat.finance,23.638
AS14.28,2014-04-07,appCat.game,170.601
AS14.28,2014-04-07,appCat.other,65.002
AS14.28,2014-04-07,appCat.social,3634.215
AS14.28,2014-04-07,appCat.travel,305.13599999999997
AS14.28,2014-04-07,appCat.weather,100.14099999999999
AS14.28,2014-04-07,circumplex.arousal,0.2
AS14.28,2014-04-07,circumplex.valence,1.25
AS14.28,2014-04-07,downtime,920087.99
AS14.28,2014-04-07,mood,8.0
AS14.28,2014-04-08,activity,2.372410073989619
AS14.28,2014-04-08,appCat.builtin,5743.239
AS14.28,2014-04-08,appCat.communication,3201.299
AS14.28,2014-04-08,appCat.game,74.429
AS14.28,2014-04-08,appCat.other,57.39
AS14.28,2014-04-08,appCat.social,1976.012
AS14.28,2014-04-08,appCat.travel,120.94899999999998
AS14.28,2014-04-08,appCat.unknown,19.103
AS14.28,2014-04-08,appCat.weather,54.055
AS14.28,2014-04-08,circumplex.arousal,-0.2
AS14.28,2014-04-08,circumplex.valence,1.0
AS14.28,2014-04-08,downtime,917378.885
AS14.28,2014-04-08,mood,7.8
AS14.28,2014-04-09,activity,5.364631153007157
AS14.28,2014-04-09,appCat.builtin,2656.331
AS14.28,2014-04-09,appCat.communication,2147.744
AS14.28,2014-04-09,appCat.entertainment,230.748
AS14.28,2014-04-09,appCat.finance,93.374
AS14.28,2014-04-09,appCat.game,4.021
AS14.28,2014-04-09,appCat.other,214.173
AS14.28,2014-04-09,appCat.social,1667.569
AS14.28,2014-04-09,appCat.utilities,6.101
AS14.28,2014-04-09,circumplex.arousal,-1.0
AS14.28,2014-04-09,circumplex.valence,1.0
AS14.28,2014-04-09,downtime,833022.991
AS14.28,2014-04-09,mood,7.0
AS14.28,2014-04-09,sms,1.0
AS14.28,2014-04-10,activity,5.148513831830986
AS14.28,2014-04-10,appCat.builtin,3769.511
AS14.28,2014-04-10,appCat.communication,2599.008
AS14.28,2014-04-10,appCat.entertainment,901.585
AS14.28,2014-04-10,appCat.finance,38.558
AS14.28,2014-04-10,appCat.game,108.076
AS14.28,2014-04-10,appCat.other,68.916
AS14.28,2014-04-10,appCat.social,1479.618
AS14.28,2014-04-10,appCat.travel,692.413
AS14.28,2014-04-10,appCat.utilities,3.012
AS14.28,2014-04-10,circumplex.arousal,-1.0
AS14.28,2014-04-10,circumplex.valence,0.5
AS14.28,2014-04-10,downtime,869159.611
AS14.28,2014-04-10,mood,7.0
AS14.28,2014-04-11,activity,6.9978422083325675
AS14.28,2014-04-11,appCat.builtin,3681.911
AS14.28,2014-04-11,appCat.communication,5391.554
AS14.28,2014-04-11,appCat.entertainment,136.636
AS14.28,2014-04-11,appCat.finance,130.212
AS14.28,2014-04-11,appCat.other,122.259
AS14.28,2014-04-11,appCat.social,1602.845
AS14.28,2014-04-11,appCat.travel,1441.1970000000001
AS14.28,2014-04-11,appCat.utilities,12.924
AS14.28,2014-04-11,appCat.weather,10.104
AS14.28,2014-04-11,call,10.0
AS14.28,2014-04-11,circumplex.arousal,-0.6
AS14.28,2014-04-11,circumplex.valence,0.0
AS14.28,2014-04-11,downtime,1082920.823
AS14.28,2014-04-11,mood,7.4
AS14.28,2014-04-11,sms,8.0
AS14.28,2014-04-12,activity,0.8926213435926119
AS14.28,2014-04-12,appCat.builtin,3001.044
AS14.28,2014-04-12,appCat.communication,3099.4809999999998
AS14.28,2014-04-12,appCat.entertainment,471.00399999999996
AS14.28,2014-04-12,appCat.finance,46.519
AS14.28,2014-04-12,appCat.game,986.146
AS14.28,2014-04-12,appCat.other,73.032
AS14.28,2014-04-12,appCat.social,3307.002
AS14.28,2014-04-12,appCat.unknown,50.387
AS14.28,2014-04-12,appCat.utilities,960.4370000000001
AS14.28,2014-04-12,appCat.weather,42.271
AS14.28,2014-04-12,circumplex.arousal,-0.75
AS14.28,2014-04-12,circumplex.valence,1.25
AS14.28,2014-04-12,downtime,1033106.847
AS14.28,2014-04-12,mood,7.8
AS14.28,2014-04-13,activity,1.0181994574860447
AS14.28,2014-04-13,appCat.builtin,1807.876
AS14.28,2014-04-13,appCat.communication,3783.596
AS14.28,2014-04-13,appCat.entertainment,258.271
AS14.28,2014-04-13,appCat.game,378.54999999999995
AS14.28,2014-04-13,appCat.other,49.888
AS14.28,2014-04-13,appCat.social,2498.357
AS14.28,2014-04-13,appCat.unknown,30.054
AS14.28,2014-04-13,appCat.utilities,153.529
AS14.28,2014-04-13,appCat.weather,106.85900000000001
AS14.28,2014-04-13,call,2.0
AS14.28,2014-04-13,circumplex.arousal,-0.6
AS14.28,2014-04-13,circumplex.valence,0.75
AS14.28,2014-04-13,downtime,1112891.004
AS14.28,2014-04-13,mood,7.2
AS14.28,2014-04-14,activity,2.5468703985069134
AS14.28,2014-04-14,appCat.builtin,5240.122
AS14.28,2014-04-14,appCat.communication,5093.312
AS14.28,2014-04-14,appCat.entertainment,38.197
AS14.28,2014-04-14,appCat.finance,45.421
AS14.28,2014-04-14,appCat.game,94.11
AS14.28,2014-04-14,appCat.other,58.638
AS14.28,2014-04-14,appCat.social,1918.339
AS14.28,2014-04-14,appCat.travel,7.27
AS14.28,2014-04-14,appCat.utilities,327.859
AS14.28,2014-04-14,appCat.weather,66.258
AS14.28,2014-04-14,circumplex.arousal,-1.0
AS14.28,2014-04-14,circumplex.valence,0.5
AS14.28,2014-04-14,downtime,964912.794
AS14.28,2014-04-14,mood,6.8
AS14.28,2014-04-14,sms,1.0
AS14.28,2014-04-15,activity,2.8142057991702347
AS14.28,2014-04-15,appCat.builtin,3396.787
AS14.28,2014-04-15,appCat.communication,3102.189
AS14.28,2014-04-15,appCat.finance,153.303
AS14.28,2014-04-15,appCat.game,943.384
AS14.28,2014-04-15,appCat.other,104.31400000000001
AS14.28,2014-04-15,appCat.social,3156.292
AS14.28,2014-04-15,appCat.utilities,2.097
AS14.28,2014-04-15,appCat.weather,43.824
AS14.28,2014-04-15,circumplex.arousal,-0.2
AS14.28,2014-04-15,circumplex.valence,0.4
AS14.28,2014-04-15,downtime,1009904.0329999999
AS14.28,2014-04-15,mood,6.8
AS14.28,2014-04-16,activity,0.8614158354817497
AS14.28,2014-04-16,appCat.builtin,3731.152
AS14.28,2014-04-16,appCat.communication,3213.133
AS14.28,2014-04-16,appCat.entertainment,1455.42
AS14.28,2014-04-16,appCat.finance,76.496
AS14.28,2014-04-16,appCat.game,4.053
AS14.28,2014-04-16,appCat.other,55.218
AS14.28,2014-04-16,appCat.social,3582.524
AS14.28,2014-04-16,appCat.weather,79.236
AS14.28,2014-04-16,circumplex.arousal,0.6
AS14.28,2014-04-16,circumplex.valence,-0.4
AS14.28,2014-04-16,downtime,971359.112
AS14.28,2014-04-16,mood,6.2
AS14.28,2014-04-17,activity,2.5904979661112892
AS14.28,2014-04-17,appCat.builtin,2333.571
AS14.28,2014-04-17,appCat.communication,2112.354
AS14.28,2014-04-17,appCat.entertainment,689.76
AS14.28,2014-04-17,appCat.finance,31.242
AS14.28,2014-04-17,appCat.game,158.831
AS14.28,2014-04-17,appCat.other,63.008
AS14.28,2014-04-17,appCat.social,3298.5660000000003
AS14.28,2014-04-17,appCat.unknown,21.632
AS14.28,2014-04-17,call,2.0
AS14.28,2014-04-17,circumplex.arousal,-0.5
AS14.28,2014-04-17,circumplex.valence,0.75
AS14.28,2014-04-17,downtime,862426.529
AS14.28,2014-04-17,mood,7.8
AS14.28,2014-04-18,activity,0.8340259140193917
AS14.28,2014-04-18,appCat.builtin,2534.024
AS14.28,2014-04-18,appCat.communication,2410.253
AS14.28,2014-04-18,appCat.entertainment,233.80700000000002
AS14.28,2014-04-18,appCat.finance,204.442
AS14.28,2014-04-18,appCat.game,974.711
AS14.28,2014-04-18,appCat.other,51.486000000000004
AS14.28,2014-04-18,appCat.social,1592.8890000000001
AS14.28,2014-04-18,appCat.travel,143.316
AS14.28,2014-04-18,appCat.unknown,9.035
AS14.28,2014-04-18,appCat.utilities,1304.114
AS14.28,2014-04-18,appCat.weather,71.178
AS14.28,2014-04-18,circumplex.arousal,-0.2
AS14.28,2014-04-18,circumplex.valence,0.0
AS14.28,2014-04-18,downtime,1091429.1
AS14.28,2014-04-18,mood,5.8
AS14.28,2014-04-19,activity,0.4930827459062656
AS14.28,2014-04-19,appCat.builtin,976.055
AS14.28,2014-04-19,appCat.communication,816.547
AS14.28,2014-04-19,appCat.entertainment,284.044
AS14.28,2014-04-19,appCat.finance,24.537
AS14.28,2014-04-19,appCat.other,48.751000000000005
AS14.28,2014-04-19,appCat.social,2019.869
AS14.28,2014-04-19,appCat.travel,202.421
AS14.28,2014-04-19,appCat.unknown,18.08
AS14.28,2014-04-19,appCat.utilities,1162.0819999999999
AS14.28,2014-04-19,appCat.weather,22.188000000000002
AS14.28,2014-04-19,call,1.0
AS14.28,2014-04-19,circumplex.arousal,-0.5
AS14.28,2014-04-19,circumplex.valence,0.3333333333333333
AS14.28,2014-04-19,downtime,1158801.22
AS14.28,2014-04-19,mood,6.75
AS14.28,2014-04-20,activity,0.7508113775136741
AS14.28,2014-04-20,appCat.builtin,821.747
AS14.28,2014-04-20,appCat.communication,172.10399999999998
AS14.28,2014-04-20,appCat.entertainment,278.965
AS14.28,2014-04-20,appCat.game,211.4
AS14.28,2014-04-20,appCat.other,46.487
AS14.28,2014-04-20,appCat.social,1985.29
AS14.28,2014-04-20,appCat.utilities,781.87
AS14.28,2014-04-20,circumplex.arousal,-0.4
AS14.28,2014-04-20,circumplex.valence,1.0
AS14.28,2014-04-20,downtime,925750.285
AS14.28,2014-04-20,mood,7.8
AS14.28,2014-04-21,activity,1.8157600759107748
AS14.28,2014-04-21,appCat.builtin,1067.223
AS14.28,2014-04-21,appCat.communication,1165.481
AS14.28,2014-04-21,appCat.entertainment,57.391
AS14.28,2014-04-21,appCat.game,67.439
AS14.28,2014-04-21,appCat.other,46.432
AS14.28,2014-04-21,appCat.social,1362.646
AS14.28,2014-04-21,appCat.travel,171.58300000000003
AS14.28,2014-04-21,appCat.unknown,43.577
